_id/$oid,ID,PositionName,Code,OrgStructureID,CostCentreID,DateCreate,DateUpdate,JobtitleID,WorkPlaceID,LaborType,EmployeeTypeID,SortID,HeadPosProfileID
5f056710dc89b7165c3523e0,746df068-4b43-4e97-99f8-6ab764b9ae2b,Nhân viên,07,,,2013-08-14 14:34:00,2016-08-10 15:49:50,,,,,9,3d244945-8862-49c4-8916-2d83da67894c
5f056710dc89b7165c3523e1,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523e2,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523e3,827e9231-503a-4fe6-9126-5a93ccf24395,Tổ phó,18,,,2014-03-19 13:33:00,2019-11-13 15:42:27,,,,,6,5b71d273-d3e0-4afb-8fd5-27bbf8302016
5f056710dc89b7165c3523e4,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523e5,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523e6,746df068-4b43-4e97-99f8-6ab764b9ae2b,Nhân viên,07,,,2013-08-14 14:34:00,2016-08-10 15:49:50,,,,,9,3d244945-8862-49c4-8916-2d83da67894c
5f056710dc89b7165c3523e7,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523e8,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523e9,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523ea,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523eb,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523ec,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523ed,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523ee,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523ef,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523f0,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523f1,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523f2,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
