_id/$oid,ID,Code,ProfileID,DateEffective,OrganizationStructureID,PositionID,CostCentreID,LaborType,EmployeeTypeID,PayrollGroupID,WorkLocation,JobTitleID,Status,LocationCode,OrgOld,PositionOld,LaborTypeOld,CostCentreOld,PayrollGroupOld,WorkLocationOld,LocationCodeOld,JobTitleOld,EmployeeTypeOld,SupervisorOld,CodeOld,OrgStructureOldID,CompanyID,WorkPlaceID,SortID
5f056710dc89b7165c35254c,792a1289-3128-41d7-9713-7163fac7404a,,b002447c-62e9-4b3a-92e9-97d5acd72d84,7/17/2020 0:00,85b54972-10dc-4660-a518-00b6b840020a,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,5bb552bd-f00c-4784-89e2-5f552bf7a540,,15d35f43-96a6-4b55-866b-c86832a34d9f,E_APPROVED,,WK1,Công nhân,,,Payroll TGN123,,,"Công nhân mài, chà quần bò",,,,85b54972-10dc-4660-a518-00b6b840020a,ca996696-1290-46bc-a4bb-c74b26ae56bd,,105722
5f056710dc89b7165c35254d,94123b9a-25ff-4a08-94e7-717ca9ee885f,,7c137d53-95e5-4feb-b0de-5c004d5beda6,7/23/2018 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,67958
5f056710dc89b7165c35254e,f4d8998a-10de-4737-a8bc-7194916d039a,,13a92734-4218-403d-9caa-3a8c98ec7af5,10/10/2016 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,45ef72c6-d285-4aea-83bd-8139c21623b0,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,44755
5f056710dc89b7165c35254f,92028cdb-ec7d-4095-bf6c-73a9a909fb4d,,bd6430e5-89fc-4f81-b4bb-18cf66912aec,1/15/2014 0:00,36c2f61f-307c-4a51-a150-0022d957f0d3,d67c6bda-49aa-4db9-a2c0-69d884506392,,,044a3a4f-5556-4007-b48a-7976adec345c,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,0ad27857-c499-4ec6-a779-4f74d6298209,16967
5f056710dc89b7165c352550,e1602be8-401e-46d3-bd96-758be9abac35,,ecf2cb50-d054-4c6c-be82-f12003c9b379,3/7/2019 16:51,85b54972-10dc-4660-a518-00b6b840020a,746df068-4b43-4e97-99f8-6ab764b9ae2b,,,,,,d503b3e6-b9c5-484e-9ace-e9e50b1463ed,E_APPROVED,,,Nhân viên,,,,,,Công nhân mài quần bò (giao nhận),,,,85b54972-10dc-4660-a518-00b6b840020a,ca996696-1290-46bc-a4bb-c74b26ae56bd,,76690
5f056710dc89b7165c352551,0fda1de9-d087-476b-9b46-775de5e0444a,,18faf7ff-00cd-4b1e-9b40-812c57703312,7/10/2018 0:00,1560d69a-b684-4762-913d-003400f3952e,746df068-4b43-4e97-99f8-6ab764b9ae2b,,,,,,9b2088e1-7311-4cc3-bdbc-2fcd310f233c,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,,66552
5f056710dc89b7165c352552,81907a83-0dea-41e4-82fc-7ad82518fa93,,090ff7c3-4505-4ca6-9b76-9c520198efff,4/14/2020 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,Công nhân,,,,,,Công nhân vận hành máy may (May công nghiệp),,,,6fdeee1b-4bab-4155-95a9-005b5669eeae,bc59c03f-8774-470f-90de-91c899280f1e,,102772
5f056710dc89b7165c352553,0c337d95-aa74-47a1-9834-7d780444fdc3,,c3a843a4-fc13-468c-a73b-e3cb94bd4e22,8/3/2016 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,42858
5f056710dc89b7165c352554,467a01bb-c3d1-4e4f-af68-7ed74a1c7f3e,,55a5ce1f-65de-4b2d-a521-3ea770895e7a,8/7/2017 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,45ef72c6-d285-4aea-83bd-8139c21623b0,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,52210
5f056710dc89b7165c352555,462eb507-ed49-46de-9f1c-7f6f6ca0d98c,,b002447c-62e9-4b3a-92e9-97d5acd72d84,6/11/2020 0:00,85b54972-10dc-4660-a518-00b6b840020a,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,5bb552bd-f00c-4784-89e2-5f552bf7a540,,15d35f43-96a6-4b55-866b-c86832a34d9f,E_APPROVED,,WK1,Công nhân,,,Payroll TGN123,,,"Công nhân mài, chà quần bò",,,,85b54972-10dc-4660-a518-00b6b840020a,ca996696-1290-46bc-a4bb-c74b26ae56bd,,105921
5f056710dc89b7165c352556,3feed434-d92f-4614-b801-80550d02ed15,,01b28a23-eed3-4204-9d2d-0e1da9568c32,5/7/2019 0:00,1560d69a-b684-4762-913d-003400f3952e,746df068-4b43-4e97-99f8-6ab764b9ae2b,,,,,,9b2088e1-7311-4cc3-bdbc-2fcd310f233c,E_APPROVED,,,Nhân viên,,,,,,Nhân viên thống kê,,,,0fa68b1a-04a8-475a-a5bf-c3865201be95,2d6506e5-83a7-4876-99eb-8e3258ee7243,0ad27857-c499-4ec6-a779-4f74d6298209,80744
5f056710dc89b7165c352557,10b3c47a-5f97-4131-94ef-836d3bb08f3b,,e164a95b-5812-456c-b8f7-1b2bc4e4d8e2,2/25/2017 0:00,1560d69a-b684-4762-913d-003400f3952e,827e9231-503a-4fe6-9126-5a93ccf24395,,E_DIRECT,044a3a4f-5556-4007-b48a-7976adec345c,,,b94f4355-f566-423c-b2e3-ae2654091c1c,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,,46692
5f056710dc89b7165c352558,a1825a0d-f1e8-4c34-bb27-844d7221e946,,cb4b2f3d-61a0-4d66-9b28-7751472da2d0,7/13/2018 0:00,1560d69a-b684-4762-913d-003400f3952e,746df068-4b43-4e97-99f8-6ab764b9ae2b,,,,,,9b2088e1-7311-4cc3-bdbc-2fcd310f233c,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,,66682
5f056710dc89b7165c352559,69fa8328-d96d-4f21-9f37-848ecab253a8,,79f2f545-fce5-46d2-b03f-4c575f39e58c,2/27/2017 0:00,36c2f61f-307c-4a51-a150-0022d957f0d3,d67c6bda-49aa-4db9-a2c0-69d884506392,,E_DIRECT,044a3a4f-5556-4007-b48a-7976adec345c,,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,,46771
5f056710dc89b7165c35255a,d5523bb9-7ef4-4a65-b752-86dbfdb6dc51,,0b984f02-b8d3-4908-8cda-35caef95cd75,3/20/2014 0:00,85b54972-10dc-4660-a518-00b6b840020a,d67c6bda-49aa-4db9-a2c0-69d884506392,,,044a3a4f-5556-4007-b48a-7976adec345c,db18a177-006e-4caa-a9ef-77fcb5b7dae2,Nhà máy Thời trang Phong Phú,15d35f43-96a6-4b55-866b-c86832a34d9f,E_APPROVED,,Bộ phận thời trang ,Công nhân,,,,Nhà máy Thời trang Phong Phú,,"Công nhân mài, chà quần bò",,,,,ca996696-1290-46bc-a4bb-c74b26ae56bd,2abfc415-6145-4238-92d7-f1997411f7e4,19777
5f056710dc89b7165c35255b,1d4e3dd8-3c67-4bc0-a2b7-89959f15b5b2,,b3db78ca-13c1-4a1f-aa0d-14336dbff22a,2/21/2017 0:00,0fa68b1a-04a8-475a-a5bf-c3865201be95,827e9231-503a-4fe6-9126-5a93ccf24395,,E_DIRECT,044a3a4f-5556-4007-b48a-7976adec345c,,,b94f4355-f566-423c-b2e3-ae2654091c1c,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,,46450
5f056710dc89b7165c35255c,1a1c352e-d96e-4417-af20-8b19964ea133,,01b28a23-eed3-4204-9d2d-0e1da9568c32,7/24/2018 0:00,0fa68b1a-04a8-475a-a5bf-c3865201be95,746df068-4b43-4e97-99f8-6ab764b9ae2b,,,,,,9b2088e1-7311-4cc3-bdbc-2fcd310f233c,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,,67737
5f056710dc89b7165c35255d,6a7f5743-7db7-45e5-a835-8bca825cbcb7,,9f93998c-42cf-4c17-a104-14c8d8208915,6/7/2016 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,45ef72c6-d285-4aea-83bd-8139c21623b0,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,40634
5f056710dc89b7165c35255e,34e4a9fc-4918-409f-8bdf-8c9a19426ad9,,22796418-659c-4514-a373-b53b8b86541e,8/24/2018 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,68064
5f056710dc89b7165c35255f,ab0de78c-0f10-4fdf-981b-8d270dc1666f,,5dfff5a1-7236-4b74-b693-ba1f0d29dd60,10/8/2019 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,Công nhân,,,,,,Công nhân vận hành máy may (May công nghiệp),,,,6fdeee1b-4bab-4155-95a9-005b5669eeae,bc59c03f-8774-470f-90de-91c899280f1e,,90552
5f056710dc89b7165c352560,83ea30ca-2742-4968-81b2-8d3513a07328,,51ccf103-8dca-4e1d-94d5-ea457ce4781f,6/8/2018 0:00,1560d69a-b684-4762-913d-003400f3952e,d67c6bda-49aa-4db9-a2c0-69d884506392,,E_DIRECT,044a3a4f-5556-4007-b48a-7976adec345c,,,9099319c-3ca4-46e3-a398-5abc80cda143,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,,62751
5f056710dc89b7165c352561,116153cf-f267-4a18-85e2-8e951d2d523c,,10c0fe36-c7a9-4b4f-b1f2-3b7199550fdc,6/17/2020 0:00,85b54972-10dc-4660-a518-00b6b840020a,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,15d35f43-96a6-4b55-866b-c86832a34d9f,E_APPROVED,,,,,,,,,,,,,,ca996696-1290-46bc-a4bb-c74b26ae56bd,,107006
5f056710dc89b7165c352562,5e980e1b-d463-422f-bd10-8f7a445cd555,,0e05d317-7938-42cb-82e7-84f3586ae12b,7/17/2019 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,Công nhân,,,Bảng lương nhân viên chính thức,,,Công nhân vận hành máy may (May công nghiệp),,,,6fdeee1b-4bab-4155-95a9-005b5669eeae,bc59c03f-8774-470f-90de-91c899280f1e,,86012
5f056710dc89b7165c352563,6585e8ef-9af4-4e22-8356-8fee636e91d3,,69ea16cd-8b85-4cca-ab60-b8d88c816cf3,7/18/2016 0:00,cf01ad24-6fa0-425e-adca-004b367eec31,d67c6bda-49aa-4db9-a2c0-69d884506392,,,044a3a4f-5556-4007-b48a-7976adec345c,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,2a296a88-4d21-422e-94aa-d91aa6553156,,40715
5f056710dc89b7165c352564,2550460b-4fd5-4adc-b74b-904c94991cd4,,389e5bb9-c539-4939-ac4b-196ad137bb57,3/4/2020 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,45ef72c6-d285-4aea-83bd-8139c21623b0,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,99127
5f056710dc89b7165c352565,1f7abe66-cd91-4d67-9880-90bdfb6f254a,,0e05d317-7938-42cb-82e7-84f3586ae12b,7/1/2019 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,Công nhân,,,Bảng lương nhân viên chính thức,,,Công nhân vận hành máy may (May công nghiệp),,,,6fdeee1b-4bab-4155-95a9-005b5669eeae,bc59c03f-8774-470f-90de-91c899280f1e,,84978
5f056710dc89b7165c352566,dd6feba7-f01d-4317-81b6-91016fc1ad3f,,c68a1586-680b-4dae-94f5-e43c11309208,2/17/2016 0:00,cf01ad24-6fa0-425e-adca-004b367eec31,d67c6bda-49aa-4db9-a2c0-69d884506392,,,044a3a4f-5556-4007-b48a-7976adec345c,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,2a296a88-4d21-422e-94aa-d91aa6553156,,21178
5f056710dc89b7165c352567,c2e01ae1-dce4-480b-968d-92f9aebd0637,,d25cf552-3bf2-4c93-9620-000acb4ff268,10/26/2017 0:00,c13d45da-1956-439b-bd84-00c54ce3fa7b,,,,,,,c29e3fff-fb13-43d7-a82e-039548918c09,E_APPROVED,,,,,,,,,,,,,,d41f6b0e-3d5f-45ac-8146-e421e04794fe,,54131
5f056710dc89b7165c352568,0bfc2693-43bb-4bbc-8794-9480b53fc23f,,982906b7-efd1-4953-a9e5-4a352a422fc0,7/31/2018 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,68169
5f056710dc89b7165c352569,1085a266-d647-4ca4-840f-96087afc13e3,,8659f8e4-0bd7-45ea-9b2f-ac790bcf4dd8,9/22/2016 0:00,d1739d97-7fcf-433b-bcb9-00b023b3a35b,d67c6bda-49aa-4db9-a2c0-69d884506392,,E_DIRECT,044a3a4f-5556-4007-b48a-7976adec345c,1d101557-8951-4583-a5b8-6c24e75ebed3,,6550c8c9-76ce-48d8-9d96-7f8bc19d1a32,E_APPROVED,,,,,,,,,,,,,,25e62c81-cb1a-4273-86e0-77593daff184,,44154
5f056710dc89b7165c35256a,0091b7ee-7ccf-48a3-9691-9674d509bfc4,,4a6054ae-f34d-4548-8395-e08ac070d68f,4/13/2017 0:00,cf01ad24-6fa0-425e-adca-004b367eec31,d67c6bda-49aa-4db9-a2c0-69d884506392,,E_DIRECT,044a3a4f-5556-4007-b48a-7976adec345c,,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,2a296a88-4d21-422e-94aa-d91aa6553156,,48372
5f056710dc89b7165c35256b,30fb42d1-c7a7-41a0-91db-978c2c2bbfc8,,5c638812-3a22-4c92-a456-7111a2aa7f7a,3/19/2020 0:00,1560d69a-b684-4762-913d-003400f3952e,746df068-4b43-4e97-99f8-6ab764b9ae2b,,,,,,b94f4355-f566-423c-b2e3-ae2654091c1c,E_APPROVED,,,Nhân viên,,,,Nhà máy may xuất khẩu Phong Phú Long An,,Nhân viên cấp phát nguyên phụ liệu,,,,1560d69a-b684-4762-913d-003400f3952e,2d6506e5-83a7-4876-99eb-8e3258ee7243,0ad27857-c499-4ec6-a779-4f74d6298209,100311
5f056710dc89b7165c35256c,769c0070-8e15-4470-90fa-9a560247a7f5,,87b1f909-5cf4-45fc-8d24-9b6d7d8963fd,7/4/2017 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,,,,,,,,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,51284
5f056710dc89b7165c35256d,11435d10-3603-4beb-862e-9a5d73ce9afd,,09abb116-376b-4ec3-a08c-1164ae4a45f6,11/29/2017 0:00,85b54972-10dc-4660-a518-00b6b840020a,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,5bb552bd-f00c-4784-89e2-5f552bf7a540,,15d35f43-96a6-4b55-866b-c86832a34d9f,E_APPROVED,,,,,,,,,,,,,,ca996696-1290-46bc-a4bb-c74b26ae56bd,,54917
5f056710dc89b7165c35256e,d6c779c1-6371-410c-8a1e-9cabaa4ce4b7,,19926f50-86a1-43da-9d85-92edb728ad65,10/26/2017 0:00,85b54972-10dc-4660-a518-00b6b840020a,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,5bb552bd-f00c-4784-89e2-5f552bf7a540,,ab0a7182-3358-40d1-b236-5d6ad0ca51fa,E_APPROVED,,,,,,,,,,,,,,ca996696-1290-46bc-a4bb-c74b26ae56bd,,54106
5f056710dc89b7165c35256f,b1497e13-4947-424f-9034-9cf951f8c5ec,,9d549120-55f5-4998-9abf-13c1487cde19,6/20/2017 0:00,cf01ad24-6fa0-425e-adca-004b367eec31,d67c6bda-49aa-4db9-a2c0-69d884506392,,E_DIRECT,044a3a4f-5556-4007-b48a-7976adec345c,,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,2a296a88-4d21-422e-94aa-d91aa6553156,,50821
5f056710dc89b7165c352570,26f4e24b-3e5d-4a84-bae0-9d18b01bdfd5,,090ff7c3-4505-4ca6-9b76-9c520198efff,8/2/2018 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,68440
5f056710dc89b7165c352571,d5168eb8-c7ac-4886-9597-9d9c5b632967,,0e05d317-7938-42cb-82e7-84f3586ae12b,10/10/2018 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,71416
5f056710dc89b7165c352572,6fdb35d2-55e5-499c-a8f8-9df91ba798ea,,d62105e6-4292-4d54-883d-5f8eac63b658,2/21/2011 0:00,36c2f61f-307c-4a51-a150-0022d957f0d3,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,0ad27857-c499-4ec6-a779-4f74d6298209,23052
5f056710dc89b7165c352573,0b21aff4-4bb2-41ab-9fc6-9e12d21aa494,,8a195831-9ec7-4f1a-99aa-dcf7878ba036,6/30/2020 0:00,85b54972-10dc-4660-a518-00b6b840020a,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,15d35f43-96a6-4b55-866b-c86832a34d9f,E_APPROVED,,,Công nhân,,,,,,Công nhân mài quần bò (Lấy dấu),,,,85b54972-10dc-4660-a518-00b6b840020a,ca996696-1290-46bc-a4bb-c74b26ae56bd,,108157
5f056710dc89b7165c352574,a3982063-a894-4c7a-bf73-9fea627a1e57,,01f382e3-76fd-4b3d-ad5e-e2ce987cfe63,7/29/2016 0:00,36c2f61f-307c-4a51-a150-0022d957f0d3,d67c6bda-49aa-4db9-a2c0-69d884506392,,,044a3a4f-5556-4007-b48a-7976adec345c,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,e19b93ea-ea6b-46fa-80b5-2a594178f59f,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,,40996
5f056710dc89b7165c352575,8881eb77-2706-4e75-942f-a0a36f598711,,28d65850-b777-4f47-ad30-0ab18c91d601,4/28/2016 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,41006
5f056710dc89b7165c352576,1d5ddb65-9c21-4db7-8ac3-a2717eb0c0e0,,b80a3a56-9e70-4ca9-857d-d2d4c6eee1d4,12/24/2018 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,45ef72c6-d285-4aea-83bd-8139c21623b0,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,74641
5f056710dc89b7165c352577,37f11dd8-cb13-423d-8150-a27858635b85,,c8f73744-e412-49d5-8882-9b4c8c3ff05a,9/8/2017 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,53081
5f056710dc89b7165c352578,3672e87b-f149-4b1c-984c-a2b304a05d4e,,a863ba7a-a23e-4182-82f5-028f40122286,1/15/2018 0:00,c13d45da-1956-439b-bd84-00c54ce3fa7b,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,b74a1743-300e-4a94-9fc2-25a1a8bce7e7,E_APPROVED,,,,,,,,,,,,,,d41f6b0e-3d5f-45ac-8146-e421e04794fe,,55672
5f056710dc89b7165c352579,aeadbbbd-e623-43e0-a913-a2bee96d39ff,,3cf14127-bb4e-4871-afc4-c1a76d9082b2,2/1/2020 0:00,85b54972-10dc-4660-a518-00b6b840020a,d67c6bda-49aa-4db9-a2c0-69d884506392,,,044a3a4f-5556-4007-b48a-7976adec345c,db18a177-006e-4caa-a9ef-77fcb5b7dae2,Nhà máy Thời trang Phong Phú,15d35f43-96a6-4b55-866b-c86832a34d9f,E_APPROVED,,Bộ phận thời trang ,Công nhân,,,Bảng lương nhân viên chính thức,Nhà máy Thời trang Phong Phú,,"Công nhân mài, chà quần bò",Công nhân trực tiếp sản xuất,,,85b54972-10dc-4660-a518-00b6b840020a,ca996696-1290-46bc-a4bb-c74b26ae56bd,2abfc415-6145-4238-92d7-f1997411f7e4,96330
5f056710dc89b7165c35257a,ad4432ca-c4a1-423c-ae9b-a53f12f93506,,877b0a77-4a3d-4350-9198-ff3d26d393cc,8/12/2015 0:00,d1739d97-7fcf-433b-bcb9-00b023b3a35b,d67c6bda-49aa-4db9-a2c0-69d884506392,,E_DIRECT,044a3a4f-5556-4007-b48a-7976adec345c,5bb552bd-f00c-4784-89e2-5f552bf7a540,,bc18107f-bb2c-496e-b6d7-25f43f4c69b5,E_APPROVED,,,,,,,,,,,,,,25e62c81-cb1a-4273-86e0-77593daff184,,24077
5f056710dc89b7165c35257b,a18b65b3-68e5-4b6f-8077-a80f7c04e95b,,a65af4f7-857d-43a5-8ca6-1d761127b646,11/19/2019 0:00,85b54972-10dc-4660-a518-00b6b840020a,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,d503b3e6-b9c5-484e-9ace-e9e50b1463ed,E_APPROVED,,,,,,,,,,,,,,ca996696-1290-46bc-a4bb-c74b26ae56bd,,93837
5f056710dc89b7165c35257c,c7ea65fb-7024-4452-849d-a9d21e2e800f,,cbae13b7-0ef5-485f-99e1-2be92d420f75,6/16/2016 0:00,d1739d97-7fcf-433b-bcb9-00b023b3a35b,d67c6bda-49aa-4db9-a2c0-69d884506392,,E_DIRECT,044a3a4f-5556-4007-b48a-7976adec345c,1d101557-8951-4583-a5b8-6c24e75ebed3,,6550c8c9-76ce-48d8-9d96-7f8bc19d1a32,E_APPROVED,,,,,,,,,,,,,,25e62c81-cb1a-4273-86e0-77593daff184,,41176
5f056710dc89b7165c35257d,cae174a2-3f6f-409c-bd2d-aad91a511c92,,f6dfe9dc-c912-47a0-b043-e93da22f8784,9/22/2016 0:00,6fdeee1b-4bab-4155-95a9-005b5669eeae,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,bc59c03f-8774-470f-90de-91c899280f1e,,44169
5f056710dc89b7165c35257e,71aa2f14-cfcd-42c7-99ed-ac9ff523b892,,04640f0c-ea5d-44a8-835e-9df28d638fc0,11/7/2018 0:00,36c2f61f-307c-4a51-a150-0022d957f0d3,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,2d6506e5-83a7-4876-99eb-8e3258ee7243,,73472
5f056710dc89b7165c35257f,11b5b1b4-4e2c-43ac-82e4-ad6ea0adf464,,85bcc305-aa6c-41e7-8d63-f0ef9aac9542,8/17/2018 0:00,ac55f1cc-3150-4243-9860-5ff2c9de406d,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,5bb552bd-f00c-4784-89e2-5f552bf7a540,,b0f28250-df01-46d4-88a8-9b0da8d8e89d,E_APPROVED,,,,,,,,,,,,,,e00f018c-3221-4790-a4c4-d9f2255b50d0,,69659
5f056710dc89b7165c352580,d2ef071b-b8a0-4224-b10a-ae41e9714871,,1b284eff-a5ee-467a-9bde-95b3286c1def,10/7/2016 0:00,cf01ad24-6fa0-425e-adca-004b367eec31,d67c6bda-49aa-4db9-a2c0-69d884506392,,,044a3a4f-5556-4007-b48a-7976adec345c,db18a177-006e-4caa-a9ef-77fcb5b7dae2,,1a58745e-0d1c-4bbb-b3e3-3e0b62f3223e,E_APPROVED,,,,,,,,,,,,,,2a296a88-4d21-422e-94aa-d91aa6553156,,44620
5f056710dc89b7165c352581,b6f34e44-f440-4ff9-93f4-b188cb966332,,4f706213-1e40-4f87-bfd8-aa20b223c186,3/19/2019 0:00,85b54972-10dc-4660-a518-00b6b840020a,d67c6bda-49aa-4db9-a2c0-69d884506392,,,,,,d503b3e6-b9c5-484e-9ace-e9e50b1463ed,E_APPROVED,,,Công nhân,,,,,,Công nhân mài quần bò (giao nhận),,,,85b54972-10dc-4660-a518-00b6b840020a,ca996696-1290-46bc-a4bb-c74b26ae56bd,,77850
