_id/$oid,ID,OrgstructureID,E_COMPANY,E_BRANCH,E_UNIT,E_DIVISION,E_DEPARTMENT,E_TEAM,E_SECTION,E_COMPANY_CODE,E_BRANCH_CODE,E_UNIT_CODE,E_DIVISION_CODE,E_DEPARTMENT_CODE,E_TEAM_CODE,E_SECTION_CODE,SortID
5f0578fddc89b71bdcd05abc,c7848d41-3580-47ed-a949-ca17ebace8fe,a9a3e79f-072f-4d10-b5a8-acd580d04b85,PHONG PHÚ GROUP,,CÔNG TY TNHH MTV DỆT VẢI VINATEX QUỐC TẾ,Sản xuất,Pha màu,,,PPG,,FC_VTF,939000,939005,,,3700349
5f0578fddc89b71bdcd05abd,56ececa2-53e9-4044-8e14-ca244e467577,58d2d777-07af-4836-a674-65e824e457a1,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Bộ phận Quản lý chất lượng ( BP. QC ),Quản lý chất lượng chuyền may,,PPG,,PPJ,FC_230000,231200,231201,,3699819
5f0578fddc89b71bdcd05abe,0f943b6a-3a40-4130-a48a-ca264274256a,48322443-ca5f-4360-9d3c-56b6b85f9347,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,,KT Khô,,,PPG,,TIC,,641011,,,3699695
5f0578fddc89b71bdcd05abf,6cbd6106-b41a-4c49-a5d3-ca41a62ca955,a85e726c-7031-4d52-a875-8ce2e654e9f4,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà Máy Wash Đà Nẵng A,Xưởng A1,CĐ - LH,PPG,,PPJ,340000,FC_390000,390201,390212,3700125
5f0578fddc89b71bdcd05ac0,be9e8a29-f0b8-4582-ac43-ca6c7b3e97a4,14fab547-7e84-49eb-a770-2b5dbc3de06a,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Thời Trang Phong Phú (Wash Linh Trung),Bộ phận thời trang ,Handsand,HS5,PPG,,PPJ,FC_270000,271400,271413,2714134,3699357
5f0578fddc89b71bdcd05ac1,ddf1cfaf-2d04-462b-b9e0-ca73cfc91269,b42b0a26-af68-48c7-921c-b1c90d9b259f,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Xưởng In - Thêu,Bộ phận QC,QC may,QC Endline,PPG,,FC_HPH,830000,836000,836004,836005,3700388
5f0578fddc89b71bdcd05ac2,e6eab7b5-6bf0-4daf-9742-ca835bd6cc19,18122bf1-31ad-4325-a698-246230f6e30c,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng A,Chuyền may,Chuyền 13,PPG,,PPJ,340000,FC_310000,311000,311013,3699303
5f0578fddc89b71bdcd05ac3,e885aab5-9e38-4dd9-93cd-ca86492e61d6,0e4aea12-9909-4a5d-a716-17ad4734e436,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Bộ phận thai sản,,PPG,,PPJ,340000,FC_470000,471400,,3699209
5f0578fddc89b71bdcd05ac4,ec7198bf-bdb4-4c30-991a-cae3a30bb64f,2cc98993-925b-41e0-a931-ab313a718044,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh VTJ TP. Đà Nẵng,Nhà máy Dệt 1,Xưởng Dệt,,PPG,,VTJ,VTJÐN,581400,581430,,3700339
5f0578fddc89b71bdcd05ac5,27744618-41a8-4b82-b270-caf0ef13e26d,2a68cad6-1279-4e28-ab6c-3eca1d70f598,PHONG PHÚ GROUP,,CÔNG TY TNHH DỆT MAY VTJ TOMS,Nhà Máy May,BP. May,Tổ 6,,PPG,,FC_VIT,FC_VIT_11000,V11006,V11411,,3699520
5f0578fddc89b71bdcd05ac6,f04b5dda-54c3-42fa-af93-cb11004c8ae4,4182e1f7-46bc-4e18-accf-a1494b5cf5b3,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,,CN Ca 2,,,PPG,,TIC,,642013,,,3700270
5f0578fddc89b71bdcd05ac7,c3597885-faae-4841-a94f-cb2c168ebc5c,0eb4fd77-0658-42ff-b19b-7f88ad44f49c,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Công ty Cổ phần Vinatex Hoàng Mai,Bộ phận Kho,,,PPG,,VTJ,FC_290000,297000,,,3700017
5f0578fddc89b71bdcd05ac8,e03a7938-16bb-4eb2-bef8-cb752fa62ba2,d6c4ba45-34ce-44cd-a57a-e783f8588a95,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Nhà máy may Vinatex Quốc Tế Sài Gòn,Bộ phận Hoàn Tất,Bộ phận giao nhận,,PPG,,VTJ,FC_320000,321300,321306,,3700783
5f0578fddc89b71bdcd05ac9,33001887-8ead-4a25-91b3-cb9841601a72,d1c0df85-b39d-486c-a901-8b0c26425851,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,Phòng HCNS,Bảo vệ + Tạp vụ,,PPG,,PY,FC_P02,P02200,P02203,,3700106
5f0578fddc89b71bdcd05aca,daa75660-794e-4cfd-8a45-cbb156adaa8b,818d21c2-5707-45bf-b1e7-f0440dc5db36,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy May Xuất Khẩu Phong Phú - Quảng Trị,Kỹ thuật chuyền,,,PPG,,PPJ,FC_410000,411700,,,3700843
5f0578fddc89b71bdcd05acb,c00da2cb-37a4-4299-afd5-cbc46c55f985,f70b30a4-5fc7-432a-b7cb-1fcee3a2fbc4,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Nhà máy Dệt Kim,Xưởng Cắt,Thống kê,,PPG,,FC_HPH,820000,827000,827003,,3699270
5f0578fddc89b71bdcd05acc,330dc39e-ec8b-4da1-8810-0c3c3b06f3f6,bcc99e8e-02a5-4d9c-ae36-1b97c953b7ae,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Xưởng In - Thêu,Bộ phận Nhân sự,Nhà ăn,,PPG,,FC_HPH,830000,831000,831004,,3699238
5f0578fddc89b71bdcd05acd,1bc0d60e-9111-436d-9fa9-0c690a55b5ac,f0ab7f85-e2ae-4504-9907-16f91fef4751,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 1 (Khu A),BP Nghiệp Vụ,Ban Giám đốc,PPG,,PPJ,600000,FC_632000,632001,631015,3699200
5f0578fddc89b71bdcd05ace,d4928a1f-1844-44bb-bd12-0c95a7da4275,ba53bb93-9112-4305-aad1-bc825d88ee61,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 2 (B1),Xưởng May,Chuyền 10,PPG,,PPJ,600000,FC_633000,633005,633115,3700466
5f0578fddc89b71bdcd05acf,92855834-e195-4d74-8bd8-0c962b7825a8,0bcec396-f3b2-4c68-82e9-06f02328919f,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh công ty CPQT Phong Phú  - Nhà máy may xuất khẩu Phong Phú Nha Trang,Chuyền may,,,PPG,,PPJ,300000,301000,,,3699075
5f0578fddc89b71bdcd05ad0,3bae529d-d38d-4736-bd0d-0cdd10b7ab61,431ecf67-2d1c-4a7f-9aed-7a4a7bff068e,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Nhà máy Dệt Kim,Bộ phận Hoàn tất,"Nhóm gấp xếp, đóng nhãn, đóng thùng",,PPG,,FC_HPH,820000,829000,829003,,3699982
5f0578fddc89b71bdcd05ad1,455c8601-0581-4075-a96d-0ce120d3cfd1,cef1fa04-dca9-4975-82f0-ff0afc5e76ff,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Xưởng May Mẫu,Bộ phận KHSX,,,PPG,,PPJ,FC_220000,220300,,,3700972
5f0578fddc89b71bdcd05ad2,db7a9ae2-1a6c-4273-a1be-0cf44cc025d7,db275a3a-0770-4ea7-b40c-c3de555e51e5,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Văn phòng Chi nhánh Đà Nẵng,Bộ phận Sourcing,,PPG,,PPJ,340000,390001,341000,,3700519
5f0578fddc89b71bdcd05ad3,d09ebf4b-51a1-46fd-a0bf-0d10f9a4241a,8bb49082-4e1f-451b-803b-7ae6f1b0b433,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Thời Trang Phong Phú (Wash Linh Trung),Bộ phận Quản lý chất lượng ( BP. QC ) ,QC Thành phẩm,Giao nhận + Bốc xếp,PPG,,PPJ,FC_270000,271200,271202,271242,3699988
5f0578fddc89b71bdcd05ad4,a2010c7d-4d29-40eb-b1c4-0d4f7e861bbc,489c6a6c-ad14-48d7-be64-a6b1f3b0a640,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,P.Quản Lý Chất Lượng,QC Hoàn Tất,,PPG,,PY,FC_P03,P04500,P04520,,3700309
5f0578fddc89b71bdcd05ad5,760950f0-1262-4c33-9542-0d92ed13d0c3,cb805189-b0f9-4127-ae12-1d594d612cda,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Wash Phong Phú,Bộ phận kho ,,,PPG,,PPJ,FC_280000,280700,,,3699254
5f0578fddc89b71bdcd05ad6,2c2f693a-9a33-4468-8fc6-0d9a9fb3f953,78970c1d-46c7-4783-8fda-8525e787698a,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Văn phòng Chi nhánh Đà Nẵng,Nhà ăn Đà Nẵng A,,PPG,,PPJ,340000,390001,345000,,3700063
5f0578fddc89b71bdcd05ad7,b23793a0-4e22-44cb-a53a-0dfb96e3f4be,8cb35180-9dcc-419f-9f9e-2e64128ec558,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh công ty CPQT Phong Phú  - Nhà máy may xuất khẩu Phong Phú Nha Trang,Chuyền may,Chuyền 10,,PPG,,PPJ,300000,301000,301005,,3699374
5f0578fddc89b71bdcd05ad8,fd679da1-b2f7-4df9-8e20-0e110a90aac4,53c9dd91-4407-472c-98cc-91092e066d1d,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy May Xuất Khẩu Phong Phú - Quảng Trị,Chuyền may,Chuyền 1,,PPG,,PPJ,FC_410000,411000,411001,,3700159
5f0578fddc89b71bdcd05ad9,482a6046-31f7-4c45-9d77-0e48e032f4bf,e5428d6e-0fc7-4232-84f7-2f7fd550a7c8,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy Wash Phú Yên,Bộ phận kế hoạch,Thống kê,,PPG,,PY,FC_P04,597000,597002,,3699385
5f0578fddc89b71bdcd05ada,e5ccc71a-77c9-409f-97e1-0e6617152007,3d7c8ef2-dd1c-4c40-aad3-5f8da16de7bc,PHONG PHÚ GROUP,,CÔNG TY TNHH MTV DỆT VẢI VINATEX QUỐC TẾ,Cơ khí,,,,PPG,,FC_VTF,930001,,,,3699766
5f0578fddc89b71bdcd05adb,c6a5b1b8-218f-44d4-869e-0e82c677d53a,d4df38c1-c571-40b4-adf7-dd9e640bb849,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Chuyền may,Chuyền May mẫu,PPG,,PPJ,340000,FC_470000,471000,471040,3700718
5f0578fddc89b71bdcd05adc,b536a20f-b3b7-48ad-ba64-0e9f7efa1945,48141a44-c715-444c-bb2f-a9cd40d4e6d6,PHONG PHÚ GROUP,,CÔNG TY TNHH DỆT MAY VTJ TOMS,Phòng Hành Chính Nhân Sự,,,,PPG,,FC_VIT,FC_VIT_20000,,,,3700331
5f0578fddc89b71bdcd05add,507cab52-f220-4e48-91b3-0eb79b00381f,25ed6443-8840-4db3-8d7a-d1c82c3d98bf,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,P.HCNS,Bảo vệ + Tạp vụ,,PPG,,PY,FC_P03,P04100,P04102,,3700619
5f0578fddc89b71bdcd05ade,c21ec4da-a390-4668-abbe-0eb9e71751c1,539b40f7-310c-408a-8e80-6910d42ada80,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 3 (B2),BP. Quản lý chất lượng (BP.QC),QA,PPG,,PPJ,600000,FC_634000,634006,634306,3699845
5f0578fddc89b71bdcd05adf,f7e0ecbe-009e-4d9a-bfa3-0ec620712316,d06a753c-c363-4bff-9574-fa979c19d740,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Nhà máy Dệt thoi,Bộ phận HCNS,Tài xế,,PPG,,FC_HPH,840000,801000,801060,,3700934
5f0578fddc89b71bdcd05ae0,7b0251e1-a0ba-4294-bfd9-0ede0d7eca49,521f2bca-aeb2-4d53-8d98-7f01cfa8a209,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Khối Văn Phòng,Chi nhánh thành phố Hồ Chí Minh,Phòng Kế hoạch,,PPG,,PPJ,000000,580000,580001,,3700007
5f0578fddc89b71bdcd05ae1,2b781ff6-c469-43ef-8cb6-0ede9557c107,a8240cfc-3d5b-44fa-8573-b62a86b7dca0,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Công ty Cổ phần Quốc tế Phong Phú - Tuyên Quang,Bộ phận Kỹ thuật,Kỹ thuật chuyền,,PPG,,PPJ,FC_500000,507000,506030,,3700422
5f0578fddc89b71bdcd05ae2,256248e8-781d-4ca1-8db8-0ef259bdb898,43ecc2a0-c111-4467-b1a0-9f434d9111ca,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy Wash Đà Nẵng B ( Wrinkle Free),Bộ phận thời trang,Tổ 3D,PPG,,PPJ,340000,FC_460000,461600,461601,3700259
5f0578fddc89b71bdcd05ae3,4e2886bc-83c4-4c9e-a634-0f3ae4d4001f,fb9147db-6b4a-4a99-8e89-324708791d67,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Khối Văn Phòng,Sustainability Team,,,PPG,,PPJ,000000,100001,,,3699409
5f0578fddc89b71bdcd05ae4,2a27d580-ab86-4828-a9fb-0f52267594f7,7656dd25-5e4e-4574-ae2a-dea9e80aac7a,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,Khâu Kỹ thuật CBSX,BP.Công Nghệ,Ban Cơ Điện,PPG,,PPJ,600000,631000,631001,631002,3700728
5f0578fddc89b71bdcd05ae5,0a90fd18-0ead-442f-8aa5-0f601d2ff1ed,a5d88edf-0db0-4695-85fa-c88a28755289,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Trung tâm R&D,Bộ phận R&D,Thời trang,Thời trang 8,PPG,,PPJ,FC_610000,610001,619001,619018,3700557
5f0578fddc89b71bdcd05ae6,57c5c141-aa04-487d-84d7-0f66b18ddd54,bd6a0a4f-7860-4774-a484-234d52ed6008,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà Máy Wash Đà Nẵng A,Bộ phận HCNS - Kế Toán,,PPG,,PPJ,340000,FC_390000,390200,,3699295
5f0578fddc89b71bdcd05ae7,0258bbd2-cfc4-4276-a965-0f71c283bd1a,13865f4b-d146-4eb2-8bbf-e7945945fa73,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,P.Quản Lý Chất Lượng,QC Line,,PPG,,PY,FC_P03,P04500,P04510,,3700785
5f0578fddc89b71bdcd05ae8,8c70bc25-640e-4522-99b6-0f7d1435106c,4c5bcb02-7e2d-49d0-9f99-a205a8c43ab1,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy Wash Phú Yên,Bộ phận Hành Chánh Nhân sự,Tổ Bảo vệ và Vệ sinh công nghiệp,,PPG,,PY,FC_P04,598000,598004,,3700274
5f0578fddc89b71bdcd05ae9,72aa2a0b-a5bf-4487-a5cf-0fcb556fcc4d,17659445-ba46-47ac-ac9f-ed39b5c24d90,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may xuất khẩu Phong Phú Long An - Công ty CPQT Phong Phú,Bộ phận Hoàn Tất,Bộ phận đóng thùng,,PPG,,PPJ,290000,291300,291305,,3700821
5f0578fddc89b71bdcd05aea,b55eaad2-12a3-41d5-86a7-0fd6a69dcdf3,d9f3cd0f-8590-4829-8e34-cc50c6bda2b6,PHONG PHÚ GROUP,,CÔNG TY TNHH DỆT MAY VTJ TOMS,Bộ phận Bảo trì,,,,PPG,,FC_VIT,FC_VIT_70000,,,,3700581
5f0578fddc89b71bdcd05aeb,aa750204-8c41-4479-ace0-0fed1c343543,9371fa67-9562-4901-9ba5-163c60042e90,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,,Bộ phận Kỹ thuật,,,PPG,,TIC,,T70000,,,3699188
5f0578fddc89b71bdcd05aec,b4307a89-d2b5-424f-b15e-0ff808f87abf,5be5296a-d07f-4642-947b-47e363fe41b0,PHONG PHÚ GROUP,,CÔNG TY TNHH DỆT MAY VTJ TOMS,Nhà Máy May,BP. May,Tổ 5,,PPG,,FC_VIT,FC_VIT_11000,V11006,V11410,,3699592
5f0578fddc89b71bdcd05aed,81c2ca0a-9c97-4681-a73f-100cce43a389,6c94539c-1578-4d06-a98e-b209f5552958,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 3 (B2),Xưởng May,Chuyền 04,PPG,,PPJ,600000,FC_634000,634004,634404,3700391
5f0578fddc89b71bdcd05aee,9102c66e-9426-40e3-bf28-10104258494b,65f053c3-b8b0-40b1-90cb-f66d3f51090c,PHONG PHÚ GROUP,,CÔNG TY TNHH MTV DỆT VẢI QUỐC TẾ PHONG PHÚ,Khối Văn phòng,Bộ phận kho,,,PPG,,FC_PPF,911000,911007,,,3700905
5f0578fddc89b71bdcd05aef,1581b7d1-4839-405c-86c7-10191f934e66,65d15da8-12b0-48a8-b553-7d2bde915889,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Văn phòng Chi nhánh Đà Nẵng,Kinh doanh 2,,PPG,,PPJ,340000,390001,340902,,3699998
5f0578fddc89b71bdcd05af0,e0b57007-20a3-458c-859e-101d29008f48,d8eb987b-5488-4932-abf2-3cc0a1f2e90d,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may xuất khẩu Phong Phú Guston Molinel,Bộ phận Cơ điện - Bảo Trì,,,PPG,,PPJ,FC_330000,330600,,,3699506
5f0578fddc89b71bdcd05af1,bbfe7e95-ca31-4617-9af2-103b93823fca,c4c59a0f-a290-4f80-8d61-3dc4a46fdcfe,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh Hải Phòng - Công ty Cổ phần Vinatex Quốc tế,Chuyền may,Chuyền 5,,PPG,,VTJ,FC_350000,352000,352010,,3699511
5f0578fddc89b71bdcd05af2,9eb0c978-7d47-4a01-a6e3-1046229b3c7f,8cf76533-65a0-4605-ac70-32802ad92879,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN CÔNG NGHỆ WASH HNC,Nhà máy Wash HNC,Bộ phận PP SPRAY,Coating B,,PPG,,FC_HNC,940002,706000,706020,,3699410
5f0578fddc89b71bdcd05af3,827fef27-4161-47f2-ad19-10642ffd1e82,997027ea-bf7a-4369-8d61-9d2957ff41c7,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may xuất khẩu Phong Phú Long An - Công ty CPQT Phong Phú,Chuyền may,,,PPG,,PPJ,290000,291000,,,3700247
5f0578fddc89b71bdcd05af4,c4a699f1-1b6f-4149-8235-107d2f99732f,27a713a0-4083-4f2e-9e9c-cb4c32e2990a,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Khối Văn Phòng,Ban cải tiến,,,PPG,,PPJ,000000,140002,,,3700573
5f0578fddc89b71bdcd05af5,19e2a91c-385c-47a7-a69b-1081bb85687a,99f818e3-372a-4dec-85c2-3a853f51e871,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,P. Kế Hoạch,,,PPG,,PY,FC_P03,P04300,,,3699485
5f0578fddc89b71bdcd05af6,03ea5494-0be8-4c89-87d8-10af151ef9a6,89432378-e508-4281-8ed2-175c02b1a254,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,,BP. Wash,,,PPG,,TIC,,642003,,,3699204
5f0578fddc89b71bdcd05af7,ecaab989-e07f-462d-87dd-10c97a8b0968,86121475-d434-46c4-9bfb-49127f47eb38,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 1 (Khu A),BP Nghiệp Vụ,BP. IE,PPG,,PPJ,600000,FC_632000,632001,632015,3699597
5f0578fddc89b71bdcd05af8,88df43f2-1976-483d-85c7-10db3d2cbcf9,39fd051d-4bb4-4d71-8dd2-2f0dc0b52e91,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,Khối Nghiệp Vụ,Phòng Nhân sự & Tuyển dụng,BP. Tuyển dụng,PPG,,PPJ,600000,620000,621000,621001,3699380
5f0578fddc89b71bdcd05af9,1f6919f1-551e-468c-ab41-110d72d7bad4,6b82404e-c2c8-4d7f-b15d-77b66588424f,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,Trung tâm R&D - Chi nhánh Long An,,,PPG,,PPJ,600000,650000,,,3699962
5f0578fddc89b71bdcd05afa,67278e26-90f2-4d0f-8fd0-1120e30b2bd9,898daf82-e19a-453a-9388-a4399a58acd4,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,,XLNT,,,PPG,,TIC,,641008,,,3700290
5f0578fddc89b71bdcd05afb,6c89c706-eb34-4586-8d01-1157e407341e,a82b9f46-d599-4b67-857d-883827eed390,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Wash Phong Phú,Bộ phận Quản lý chất lượng ( BP. QC ) ,QCTP Ca B,,PPG,,PPJ,FC_280000,281200,281202,,3700085
5f0578fddc89b71bdcd05afc,d441203e-ad8d-4de6-b94a-116fed7229db,894c45e6-6398-494a-a1f9-41e4f7e49dc8,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Công ty Cổ phần Quốc tế Phong Phú - Tuyên Quang,Bộ phận Cơ điện,,,PPG,,PPJ,FC_500000,501000,,,3699545
5f0578fddc89b71bdcd05afd,24dd5c2a-de16-4eb0-b6cc-117f63d17a7b,24e3a653-db0a-4d74-8ca4-0737629d7966,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Thời Trang Phong Phú (Wash Linh Trung),Bộ phận thời trang ,Handsand,HS2,PPG,,PPJ,FC_270000,271400,271413,2714131,3699078
5f0578fddc89b71bdcd05afe,72e209a2-e86d-4c1d-8254-119f12083fb8,d0057117-0970-4666-b6ad-c16b91af89f6,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà Máy Wash Đà Nẵng A,Bộ phận Quản lý chất lượng ( BP. QC ) ,,PPG,,PPJ,340000,FC_390000,391200,,3700507
5f0578fddc89b71bdcd05aff,8094d8fc-77ed-4fd9-aefb-11b2b3a6ef9b,cd0f59f2-2d66-4bdd-8d85-454684fa9ce1,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Xưởng In - Thêu,,Chuyền 14,,PPG,,FC_HPH,830000,,808140,,3699570
5f0578fddc89b71bdcd05b00,3a375ec7-377f-4d7e-a430-12180566483a,61509ded-d7aa-463a-99e0-584442a556e6,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Nhà máy Dệt Kim,Bộ phận cơ điện,,,PPG,,FC_HPH,820000,825000,,,3699710
5f0578fddc89b71bdcd05b01,4c51d5bd-d6dc-48cc-87de-1234878f810b,cd695229-6074-4f25-81bc-9d398beb0488,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Trung tâm R&D,Bộ phận R&D,Wash,,PPG,,PPJ,FC_610000,610001,618001,,3700249
5f0578fddc89b71bdcd05b02,27fbfaf1-1660-422e-954f-1234ce8383b2,cff05338-71b8-49fe-8df9-b24ae3441682,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh VTJ TP. Đà Nẵng,Phòng QA,Kiểm ánh màu,,PPG,,VTJ,VTJÐN,581000,581030,,3700394
5f0578fddc89b71bdcd05b03,9f567717-5610-4022-9c12-1260e7badcbb,3336ec87-deb2-49f6-a741-5ac98961d275,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN CÔNG NGHỆ WASH HNC,Nhà máy Wash HNC,Bộ phận quản lý sản xuất,,,PPG,,FC_HNC,940002,708000,,,3699727
